,Unnamed: 0,Datetime,Tweet Id,Text,Username
240,240,2019-09-20 14:06:40+00:00,1175048633986666498,Mending pake kuhp lama trus ubah seperlunya aja Gpp mah warisan kolonial tp kebih manusiawi,cactccs
241,241,2019-09-20 14:06:07+00:00,1175048496925179906,Kayak PDIP ini gak ikutan bahas RUU KUHP di DPR aja,zenstrive
242,242,2019-09-20 14:04:58+00:00,1175048205483966464,RI HAPUS RUU KUHP,xbytdjdj
243,243,2019-09-20 14:03:03+00:00,1175047723382214657,Kuhp itu pidana atau perdata yaa,Tongpaoho
244,244,2019-09-20 14:02:49+00:00,1175047665689616384,Itu kl penghinaan kpda presiden Apakah KUHP itu blaku utk pleciden aja,RatuJunty_
245,245,2019-09-20 14:00:57+00:00,1175047194568605696,ga boleh mba tp kalau dalam KUHP baru bgs ditambahkam hukuman kebiri utk manusia sampah sprti itu,jufrilaw
246,246,2019-09-20 14:00:55+00:00,1175047187027218437,heryanto Wah Indonesia bisa jadi negara lucu itu domain pemerintah dgn para pakarnya di negara mana didunia bikin UU atau perbaiki KUHP harus dibahas bersama aktivis dan akademis gak bakal becus kuliah saja jurusannya belum tentu hukum dapat nilai juga ditentukan dosen mau bahas apa cuuy,Comment_25
247,247,2019-09-20 14:00:48+00:00,1175047159546179584,wkwkwk iya2 bercanda kalik Sygnya mungkin yg lbh punya power yg lbh vokal yg lbh mampu meyakinkan partnernya adalah mrka2 yg krg kritis dlm merumuskan pasal2 ga mungkin ada RUU KUHP yg kontroversial kalo gada org2 sprti itu di dpr ehe,lalallaaannd
248,248,2019-09-20 14:00:20+00:00,1175047040499236866,Kalau kk awalnya berpikir wajar sih ada konflik kyak gini soalnya setelah skian puluh tahun KUHP Kita masih warisan zaman belanda n skrg sudah dimulai revisi Tapi ternyata mmg sebagian kk liat pasal2 nya ada ada yg kontroversi banar,Falah_Riedl
249,249,2019-09-20 14:00:12+00:00,1175047007343239170,Koalisi Seiya Sekata Dukung Jokowi di RUU KPK dan RUU KUHP Presiden Jokowi memin,galxxs
250,250,2019-09-20 13:59:24+00:00,1175046806406696962,RUU KUHP ini tidak sesuai dengan Pancasila dan bheneka tunngal eka,jmelive
251,251,2019-09-20 13:59:21+00:00,1175046793580572672,Gw jd gmn yah liat mentalitas DPR indonistan ini apa ada hidden agenda mrk mo bikin ekonomi Indonesia turun lalu org bakal demo ke Jokowi bnyk RUUnya ga msk akal trutama KUHP Jk ekonomi 1 negara terpuruk itu adalah kunci utama mjatuhkan Presiden kisah 98 be wise pak,MayFoodBlessYou
252,252,2019-09-20 13:58:27+00:00,1175046565271986176,Pak apakah kebijakan pemerintah kudu ditentukan dgn cara demo mahasiswa atau petisi online Edukasi kami supaya UU guyonan yg perlu ditinjau ulang itu ga masuk di RUU KUHP dari awal Atau kalau udh kejadian edukasi kami gimana cara nolak dan beri usulan pengganti yg lbh elegan,ryanchendy
253,253,2019-09-20 13:58:05+00:00,1175046473404149760,1 Waspadai RUU KUHP Karena itu bisa di jadikan sebagai pintu masuk nya ideologi pemahaman yg tdk sejalan dgn Pancasila,DEQLZ1012
254,254,2019-09-20 13:57:38+00:00,1175046360195710987,Sebelum uu kuhp disahin gapapa kan Ya gak,Intisarirootbir
255,255,2019-09-20 13:56:24+00:00,1175046049557176321,sadness Perkosa anggota dpr nya aja biar langsung ngena senjata makan tuan RUU KUHP yang di buatnya,Redysaputra8
256,256,2019-09-20 13:55:44+00:00,1175045881562746880,Batalkan paaakk bukan tundaaaaa RUU KUHP kenapa banyak ngurusinnya hal hal gak penting sih,Riradana
257,257,2019-09-20 13:54:16+00:00,1175045515014094849,RUU KUHP tolong masukin pasal pidana buat dokter yang mau aja bikin video ginian bisa gak,oKing___
258,258,2019-09-20 13:52:30+00:00,1175045071118319617,hahah nek wes gliyeng nyocoti sing ngrancang kuhp koe gawene inspirasine pas ngising po wkkakaakka,festerInfection
259,259,2019-09-20 13:49:58+00:00,1175044431386300417,Yaa bolehlahh tp ya jangan kisruh terus yg ga kelar kelar malah makin nambah kek kebarakan hutan trs ruu kuhp kpk datangnya bertubi2 dgn cara kisruh kann ruwedd mpinn,bejepilir
260,260,2019-09-20 13:49:52+00:00,1175044406258229248,Mbayar pakai apa Don rumah gak kebeli ngontrak gak mampu makanya jadi gelandangan susah mau lepas warisan KUHP Belanda Pada aneh DPR bikin UU masa injury time mau dikebut semua jadinya asal asalan,amid12
261,261,2019-09-20 13:48:44+00:00,1175044123234947074,Pak kalau bisa jangan ditunda tunda sudah saatnya Indonesia punya KUHP sendiri,novaindaar
262,262,2019-09-20 13:47:29+00:00,1175043808993501184,Tapi Faktanya RUU KUHP yg katanya dibuat Anak Bangsa Lebih Menjajah Daripada KUHP Buatan Penjajah,hudattamini
263,263,2019-09-20 13:45:38+00:00,1175043340674326529,NZ RKHUP itu wacana puluhan thn pak setahu saya krn sebelum saya masuk fakultas hukum materi RUUnya selesai thn 1993 Kuhp kita kan dari Belanda belanda aja udah punya KHUP baru Waktu saya kuliah hukum pidana juga jadi bahasan menarik dosen sy Sebaiknya sih direvisi RUUnya,sarimusdar09
264,264,2019-09-20 13:45:19+00:00,1175043263331364865,RUU KUHP jadi undang2 stand up indonesia selesai Kagak ada yg berani lagi cuap2,Elzafi89
265,265,2019-09-20 13:41:34+00:00,1175042319659044864,Lebih baik dikaji dengan mendalam dan seksama supaya RUU KUHP ini sempurna pak Presiden Semoga segala urusan mengurus bangsa dan negara ini diberikan kemudahan dan kelancaran oleh Allah SWT aamiin,SofandiArief
266,266,2019-09-20 13:41:04+00:00,1175042192408080384,dasco Lah ini koplak lu Sementara 06 September 2019 Ma ruf Amin Surati DPR Minta RUU KUHP Segera Disahkan News Detik,ancoooorbran
267,267,2019-09-20 13:40:13+00:00,1175041978087591936,Muladi RUU KUHP Boleh Ditunda Kalau Gagal Berarti Cinta Penjajah Jadi saya be,galxxs
268,268,2019-09-20 13:40:08+00:00,1175041958567268354,RUU KUHP sama gilanya dengan RUU KPK,Elzafi89
269,269,2019-09-20 13:39:08+00:00,1175041707584278528,Dear Mr President Tolong perhatikan pertimbangan dari segala sisi sebelum Bapak memutuskan utk menyetujui RUU KUHP ini Karena pasal di dalamnya banyak yg kontroversial Pak Tolong agar tidak terburu buru utk menyetujui RUU ini,ngingubsam
270,270,2019-09-20 13:37:33+00:00,1175041307686817792,aduh ntar didenda blm dpt duit udh dipalakin hrsnya kuhp naikin bhd iship gt kahahahaah ngarep,karubiwagyu
271,271,2019-09-20 13:37:08+00:00,1175041200471961601,Kriting kalau perda dki tuh spesifik pengemis pedagang asongan pengamen sedangkan kuhp dituliskan bergelandangan sedangkan kata gelandangan tuh artinya luas orang mungutin botol plastik juga bisa di sebut gelandangan bos,yaoghurt
272,272,2019-09-20 13:36:46+00:00,1175041109782757376,AS Yg usulkan RUU KUHP partai apa ya,tahamaaruf
273,273,2019-09-20 13:35:20+00:00,1175040749223628802,purwono Gw coba ss link beritanya nemu ini RUU PKS diminta jgn buru2 RUU KUHP minta segera di sahkan Well pak Kiai RUU penghapusan kekerasan seksual lebih penting dibahas drpd KUHP itu,MayFoodBlessYou
274,274,2019-09-20 13:35:06+00:00,1175040691090493440,Tolong koreksi lagi RUU KUHP nya Bukan kami salah paham tapi pasalnya banyak merugikan,FransLS
275,275,2019-09-20 13:34:19+00:00,1175040492922257408,Lebih lucu lagi yg bawa2 hantu syariah ke RUU KUHP Lupa bhw orang2 seperti Yasonna Benny K Harman pansus RUU semua bukan orang yg dikenal bawa paham syariah Kecuali kalau anggap Taliban sudah menyusup ke kalangan non Muslim juga,HangJelabat
276,276,2019-09-20 13:33:32+00:00,1175040294724653056,Aborsi ini sudah ada di kuhp sekarang dan tidak berlaku bagi korban pemerkosaan dan alasa medik Lah yang di revisi lalu apa,Rimbaaaaaaaa
277,277,2019-09-20 13:33:09+00:00,1175040201095172096,4 0 bukan untuk masa kemasan Bagi rakyat Indonesia Tapi untuk para Koruptor kita Dengan UU KPK amp RUU KUHP YANG BARU JDI ENAK MENJDI PEJABAT,supri1805
278,278,2019-09-20 13:31:58+00:00,1175039900200009729,Kasih tau mahasiswa kedepan jika RUU kuhp disahkan Maka jgn harap demokrasi bisa berjalan Mahasiswa baru kritik sedikit diambil di penjara tanpa sidang buntut lawan politik negara,Sulthan29543406
279,279,2019-09-20 13:29:11+00:00,1175039202817445891,Ardi ya klo gitu bikin utas soal RUU KUHP dong ah,nenyish
280,280,2019-09-20 13:29:09+00:00,1175039192973266944,dijogja isi undang2 ruu kuhp banyak yang ngga jelas terus berdampak merugikan apalagi yang soal kpk yang sekarang sudah sah dibawah perintah pemerintah,captainzubasa
281,281,2019-09-20 13:27:56+00:00,1175038888202649600,Yakin pak cuma RUU KUHP RUU KPK ga dibatalin sekalian pak,feelxbrain
282,282,2019-09-20 13:26:59+00:00,1175038649542426625,didu Sekarang kalo menurut revisi KUHP diamandemen menjadi fakir miskin dan anak anak terlantar di denda oleh negara,moerwadie
283,283,2019-09-20 13:26:36+00:00,1175038551517327360,gm Bila ada pro kontra RUU KUHP bikin lagi dong liputannya tapi dgn makna sampul majalah yg agak rumit Sy pengen belajar memaknai sampul Pihak lain cuekin aja pd berantem ama tempo,duabela69862203
284,284,2019-09-20 13:26:27+00:00,1175038511918960641,apanya kalah sy mantau KUHP yg lg hot tadi,Mimenk1897
285,285,2019-09-20 13:25:42+00:00,1175038324060434432,RUU KUHP banyak merampotny pak tidak berpihak ke rakyat kecil pak tolong pak jangan kecewakan kami yg telah mendukungmu pak bpk dipilih oleh rakyat pak bukan pilihan DPR pak,zulra46
286,286,2019-09-20 13:24:30+00:00,1175038021969707009,Taik beresin dlu itu RUU KUHP nyinyir mulu krjaan sndri gk bener,Ashilas_PandZ
287,287,2019-09-20 13:23:20+00:00,1175037729614090240,RUU KUHP juga banyak yang ngawur dan g masuk akal,wahyuadib
288,288,2019-09-20 13:19:38+00:00,1175036798520578049,Ayoo pakde Seriusan dah gila banget semua RUU KUHP yang kau disahkan Jangan biarin Indonesia mundur,infinitycorall
289,289,2019-09-20 13:18:49+00:00,1175036592873865216,Jo kenapa u revisi uu KPK dramanya ga kek ruu kuhp ya Apa krn semua telah bersepakat untuk mengamputasi kewenangan KPK,panditobasa
290,290,2019-09-20 13:18:42+00:00,1175036562561630208,RUU KUHP Ninggalin orang pas lagi sayang sayangnya kena denda 5 juta Ngebaperin anak orang terus pergi gitu aja denda 7 juta savejomblo,sicantikbiimboo
291,291,2019-09-20 13:17:09+00:00,1175036174915661825,Bnyk ruu kuhp yg ga masuk di akal pak ditinjau dan di analisa kembali pak ruu nya bikin resah hati,Erliii_ice
292,292,2019-09-20 13:14:22+00:00,1175035470977236992,didu Yai bukan berarti paham daleman ruu kuhp heu Harusnya iqro iqro iqro dulu baru ngomong cepat sahkan,ligaarief_r
293,293,2019-09-20 13:13:58+00:00,1175035370804613120,Tadi kan udah di jelasin sama pembantu Presiden mas pasal2 yg menurut publik bermasalah ternyata di KUHP malah lebih parah di jelasin pula kalo KUHP itu warisan kolonial sudah saatnya punya sendiri,DwiSusii
294,294,2019-09-20 13:10:41+00:00,1175034546015866880,Selamat antum masih ditunda untuk ditangkap oleh pasal KUHP yg baru,7Faisal_AB
295,295,2019-09-20 13:09:44+00:00,1175034306156060674,Lah nhlgeles amat ini prof jelas dr RUU KUHP KPK PAS semua BOBROK ANEGRI INI SALAH ASUH,Hksjaya11
296,296,2019-09-20 13:09:38+00:00,1175034282370191360,Mumpung RUU KUHP blm disahkan,bagus_triajie
297,297,2019-09-20 13:09:18+00:00,1175034197699788800,Mbak Nana tolong angkat tema Kado perpisahan DPR sebagai tema utama di acara nanti karena tidak hanyak berhubungan dengan RUU KPK tapi juga RUU KUHP biar kami bisa mendengar penjelasan dari mulut anggota2 DPR ini,otakukonyol
298,298,2019-09-20 13:08:04+00:00,1175033888621699072,emg ngajak gelud ni revisi kuhp,viertude
299,299,2019-09-20 13:06:47+00:00,1175033566150848515,udah mz kalo mau tawa ketawa aja sebelum kena revisi uu kuhp,ninnapranas
300,300,2019-09-20 13:06:36+00:00,1175033518860038146,ngrancang UU KUHP,skrrraaapapap
301,301,2019-09-20 13:05:54+00:00,1175033342548267008,Pak tolong dicermati baik baik pak semoga bapak diberi kebijaksanaan dalam memutuskan RUU KUHP dn dilindungi selalu oleh TUhan Yang Maha Esa JokowiMajuMasalahHilang,Ashilas_PandZ
302,302,2019-09-20 13:04:46+00:00,1175033056710680577,Setuju pak ruu kuhp pas pertanahan sebaiknya di bahas oleh anggota dpr baru periode 2019 2020 agar punya waktu yg cukup dan dapat mempertimbangkan masukan dari semua pihak secara jernih dan bijak,TanoMaskhe
303,303,2019-09-20 13:04:43+00:00,1175033044828209152,Mumpung masih anget RUU KUHP,SiskaACS
304,304,2019-09-20 13:03:56+00:00,1175032845691080705,Tolong angkat judul Kado dari DPR ini sebagai tema utama di ILC nanti karena tidak hanya berhubungan dengan RUU KPK saja tapi juga RUU KUHP biar kami bisa mendengar langsung penjelasan dari mulut orang orang DPR ini,otakukonyol
305,305,2019-09-20 13:02:21+00:00,1175032449211891712,saran jg ruu kuhp ninggalin pas syg nya chat di read doang diselingkuhin php in ditinggal nikah dibaperin doang tp ga jadian dendanya 100 triliun y,bitchierr
306,306,2019-09-20 13:02:08+00:00,1175032392538558464,Kebanyakan makan micin ya begini jangankan KUHP kartun Spongebob dan anime Naruto di TV aj sempat dilarang tayang karena katanya mengandung unsur kekerasan lol,Venisayunita1
307,307,2019-09-20 13:01:58+00:00,1175032353577521152,Yang sedang dibahas sama pak jokowi itu hanya RUU KUHP saja mas RUU yg bermasalah yg lain ga diangkat di konfrensi pers itu mas,Shiba_Assuuu
308,308,2019-09-20 13:00:56+00:00,1175032090443702277,Ciee setelah atasan surat2an ttg KPK wakilnya surat2an ttg RUU KUHP dong Istana emang seromantis itu ya ini nggak ada yg selingkuh kan,hanif_marsudi
309,309,2019-09-20 13:00:48+00:00,1175032059892363264,ID intinya RUU KUHP tetep jalan asal pasal2 tuntutan wajib di revisi ya,Fyedicoadrian
311,311,2019-09-20 13:00:00+00:00,1175031858041479176,Jujur aja gue lbh baik pake kuhp lama drpd kuhp yang lagi di rancang sekarang Gatau sih ya gue bukan orang hukum emg banyak karet jg kah di kuhp lama,aldomoz
312,312,2019-09-20 12:58:38+00:00,1175031512707694592,Emang kuhp apa sih,Tongpaoho
313,313,2019-09-20 12:56:36+00:00,1175031001426219008,Mengorbankan RUU KUHP utk meloloskan UU KPK Model lama,p023456
314,314,2019-09-20 12:52:56+00:00,1175030079996358656,Undang2 model TAEK taaaa KUHP pisan ASSHOLE,Airlinness
316,316,2019-09-20 12:50:04+00:00,1175029357519048706,RUU KUHP BAKAL DISAHKAN PADA HARI SELASA 24 SEPTEMBER 2019 WALAUPUN DITUNDA OLEH PAK PRESIDEN KITA TIDAK AKAN MEMBIARKAN ORANG LICIK TETAP BERMAIN DI LAHANNYA TolakRUUKUHP HapusPasalNgawur RKHUP KUHP MahasiswaBangkit,rrraaihan
317,317,2019-09-20 12:49:55+00:00,1175029321095757824,kata 07 su mo dekat pengesahan RU KUHP yang sopan2 plis,Denzkhej
318,318,2019-09-20 12:49:44+00:00,1175029274467684352,Mereka bukan demo menolak RUU KUHP mba mereka mau demo gagal in jokowi di lantik kayaknya emak emak itu menamakan demo nya gerakan 20 september,McFatimah
319,319,2019-09-20 12:47:54+00:00,1175028813450735616,Even better idea an RUU KUHP bot generator,joombajookiba
320,320,2019-09-20 12:47:49+00:00,1175028793460658179,Plot twist Jokowi menolak pengesahan RUU KUHP Akhirnya dia jadi pahlawan lagi Coba dikit lagi yg awalnya ngusulin RUUKUHP siapa hayo,akbarcadabraa
321,321,2019-09-20 12:46:58+00:00,1175028578901037057,Mungkin lembaga independen tapi harus minta ijin pihak eksternal dalam penyelidikan wkwkw Eh sekarang malah RUU KUHP yg pengen direvisi,Irf1127
322,322,2019-09-20 12:45:09+00:00,1175028120421715968,btw KUHP disini singkatannya apansih haha,fcimfir72
326,326,2019-09-20 12:40:23+00:00,1175026921962262528,tamax Tata cara supaya gak dipenjara 1 Nikah 2 Ngenti 3 Cerai Terima kasih KUHP Mataku terbuka sekarang,sbrilyanto
327,327,2019-09-20 12:40:12+00:00,1175026875514535937,Menkum HAM Jelaskan Gelandangan di RUU KUHP Didenda Atau Kerja Sosial Menteri H,galxxs
328,328,2019-09-20 12:38:21+00:00,1175026410844327937,frhn UU KUHP,salsais1
329,329,2019-09-20 12:37:02+00:00,1175026076604493824,Kalau untuk saya yang pernah mengalami pendidikan ilmu hukum walaupun cuma empat semester pak lebih baik ditunda dan bentuk pembahasan baru Artinya apa Ini RKUHP yang akan dijadikan pijakan untuk membuat KUHP baru pengganti KUHP lama turunan Kolonial Hindia Belanda,YasHeinzar
330,330,2019-09-20 12:35:41+00:00,1175025736987529218,Antara UU tentang KPK KUHP dan tak diinformasikannya perusahaan perusahaan yang melakukan pembakaran hutan Untuk membaca problem tiga hal ini perlu alat analisis analisis yang paling radikal adalah marxisme sebagai metodologinya,airayproperty
331,331,2019-09-20 12:30:46+00:00,1175024499630075905,Pak plis lah sekarang saatnya bapak ambil sikap Pake tongkat kekuasaan otoritas yg bapak miliki Ini saatnya bpak utk GARANG pak Tolak smua RUU KUHP amp UU KPK Hancurkan smua mafia2 kebakaran hutan kalimantan,daniel_tan93
332,332,2019-09-20 12:30:26+00:00,1175024416196980736,Revisi KUHP di tunda bakal rugi besar para donatur demo mahasiswa ghoib ini pk jokowi di lawan,yogaadit25
333,333,2019-09-20 12:30:19+00:00,1175024385796624384,KUHP perubahan isi nya bagus cuma perlu di pertajam aja juklak nya Menurut aku sih,sriewoening
334,334,2019-09-20 12:28:31+00:00,1175023932895719425,Ya dengan keadaan timeline yang kesemuanya bahas RUU KUHP kalo mereka ga baca sih kebangetan,bitxch___
335,335,2019-09-20 12:25:32+00:00,1175023184648630274,Menunggu reaksi kesatuan aksi pemilik kosan bebas harian dalam menyikapi RUU KUHP,rayimaz
336,336,2019-09-20 12:24:48+00:00,1175022997846904837,Rakyat butuh RUUKUHP untuk capres yg BOHONG tak penuhi janji kampanye bisa dimasukkan ke KUHP Dan hukumannya MATI usulkan ya pak,JuniorTikno
337,337,2019-09-20 12:24:44+00:00,1175022982084755457,Bukan say yg RKHUP buatan kita Ada tim pembahasnya di era Orba Materi sudah jadi thn 1993 Kuhp yg skrg yg dari belanda Belanda aja KHUP nya udah baru,sarimusdar09
338,338,2019-09-20 12:24:08+00:00,1175022830167056384,gak jualan kalo UU KUHP nya berjalan ta,nuinugraha
339,339,2019-09-20 12:23:25+00:00,1175022650403373056,Kuhp emang harus direvisi cepat atau lambat bener kok penggunaan kata tundanya ditunda sampai dapet hasil yg terbaik di kemudian hari ntah periode berikutnya atau berikutnya lagi dst,ATARASR
340,340,2019-09-20 12:22:31+00:00,1175022423973851136,Tamvan Sdh ditunda dulu Ya Akhina pembahasan ttg RUU KUHP Mari pulang ke rumah masing2,MuhsinSukandar
341,341,2019-09-20 12:22:28+00:00,1175022412489871360,RUU KUHP ditunda pengesahannya atas perintah Si Jae stlh Mhw dan praktisi hukum mendesak agar dibatalkan pengesahannya knp Negara menjadi dagelan stlh didemo baru ditunda nanti disuruh turun tdk mau klau sdh besar2an demo utk turun baru mau turun dagelan,Bontot69555330
342,342,2019-09-20 12:21:33+00:00,1175022179722743809,Prof Andi Hamzah Penyusun RUU KUHP The 1992 RUU KUHP harus ditunda Pembahasan lagi dulu Karena Banyak Tambahan yg Bertentangan dgn Hukum Adat Istiadat WNI seluruh NKRI,Hmmurahmurahhm2
343,343,2019-09-20 12:20:46+00:00,1175021982200389633,gm minta DPR agar menyerap aspirasi masyarakat sebelum mengesahkan UU KUHP Kenapa hal yang sama tidak anda berikan untuk revisi UU KPK,bpanitro
344,344,2019-09-20 12:20:44+00:00,1175021977670574082,gm Terimakasih Pak Bapak telah mendengar keinginan publik dgn menunda pengesahan KUHP,DedenSuwandi
345,345,2019-09-20 12:19:12+00:00,1175021591551332352,gm Dulu juga minta revisi UU KPK ditunda untuk menyerap aspirasi masyarakat Tahu2 sekarang tutup mata dan ikut mengesahkan Mungkin saja nanti UU KUHP pada saatnya disahkan juga,bpanitro
346,346,2019-09-20 12:18:52+00:00,1175021506394353664,lebih baik gagal dari pada KUHP nyika rakyat dan justru mempermudah kalian para petinggi kalo mau bikin produk sendiri pikirkan rakyat juga jgn ngasal gtu saya yakin klo KUHP dibuat dg benar pasti rakyat mendukung kok,UlfiyatulRhmani
347,347,2019-09-20 12:18:52+00:00,1175021504053932032,Tau gak kalau RUU KUHP itu sdh 25 thn ada di DPR sejak zaman Orba Terus bisa bedakan gak membatalkan UU dgn menunda RUU Belajar dulu baru bacot,elisabao
348,348,2019-09-20 12:18:52+00:00,1175021503810658305,Nanti tiba2 ada RUU KUHP ngefans sama idol korea denda Rp100 juta Auto minggat ke mars aja deh,babunyabanana
349,349,2019-09-20 12:18:15+00:00,1175021349917446149,Ngeliat poster film yg kedua apakah nantinya Arini akan melanggar KUHP di meja makan,havid94s
350,350,2019-09-20 12:17:55+00:00,1175021268266971137,Cobalah pak baca sendirian RUU KUHP di jamin ngakak dg Karya anak bangsa ini demi NKRI yg beradab mohon gak usah dipakai orang2 bodoh yg memberi masukan ke Bapak di periode yg akan datang,JuraganOpakAsin
351,351,2019-09-20 12:14:54+00:00,1175020506560393217,Ditunda aja gak ngaruh pak kalo gak dicermati dan juga diganti itu pasal pasal yang gak bener Mohon dikoreksi sebaik mungkin mengenai RUU KUHP tersebut pak Terima kasih,riben_andra
352,352,2019-09-20 12:13:34+00:00,1175020170072350720,reunian selebtwit eh yang kena pasal KUHP siapa lagi dah,PunkGarisLucu
353,353,2019-09-20 12:12:56+00:00,1175020011166920704,ZQ Laksono RI Lah kok di tunda sih lumayan kan Ruu kuhp kalau di sahkan pengacara akan kebanjiran job yg naik pamor ya pengacara,celebesid_
354,354,2019-09-20 12:11:20+00:00,1175019610967404544,Ardi Duwe ruu kuhp seng lg dibahas aku gugling ga ketemu,yaqinchoirul
355,355,2019-09-20 12:10:41+00:00,1175019446491992065,Membahas lebih dalam RUUKUHP dengan para pakar hukum pakar bahasa dan aktifis2 yang independen Pak jangan bahasnya hanya Pak Yasona dgn DPR saja ya sami mawon itu mah Pak Tolonglah jangan sampai kecewakan rakyat dgn KUHP yg malah menginjak hak2 rakyat,OliviaCath1540
356,356,2019-09-20 12:10:25+00:00,1175019380716924928,pak please ya pak kuhp nya di ganti lagi Makin mundur kalo kayak gini negara ini,vinc_dev5
357,357,2019-09-20 12:08:34+00:00,1175018914616504320,Bukan menunda jawaban yang kami inginkan dengan segala hormat tolak RUU KUHP pak presiden kuu,Reziahmadd
358,358,2019-09-20 12:08:20+00:00,1175018854994460673,puisi dari 2014 2019 RUU KUHP masuk prolegnas dan menjadi piroritas lantas waktu 5 tahun tsb hanya dikebut dalam detik detik terakhir masa jabatannya semacam sesuatu yang masih mentah semangat baca NA nya mas sy tunggu hasil diskusi sampean di TL,inididilo
359,359,2019-09-20 12:08:19+00:00,1175018851118895105,Manalah suaramu soal penundaan RKUHP Berarti kalau KUHP aja bisa ditunda apalagi cuma UU KPK kecuali ada kepentingan terselubung,am_dassa
360,360,2019-09-20 12:05:06+00:00,1175018039336562689,Bang di hongkong demo sampe tumpah darah cuma karena di sahkan nya satu UU tentang ekstradisi Jangan sampe di indonesia begitu Udah ruu kpk di sahkan klo ruu kuhp disahkan juga mah gawat Trisaksi ui unpad itb dah turun apalagi,gerirwkz__
361,361,2019-09-20 12:04:42+00:00,1175017941579878402,nat Saya dkung TOLAK RUU KUHP PSI memang Beda,erick_rm90
362,362,2019-09-20 12:04:30+00:00,1175017890950467589,r haye Hehe artinya pembasan untuk diskusi nya masih terbuka supaya pasal pasal ajaib itu dibongkar dan di revisi hingga lebih baik dari KUHP yang ada sekarang Yuk kita kawal terus proses ini,Uki23
363,363,2019-09-20 12:03:38+00:00,1175017673576468481,RUU KUHP Tidak membayar utang temen denda 15 juta,Pipelcantikk
364,364,2019-09-20 12:01:21+00:00,1175017098436759552,RUU KUHP ditabrakan karo RUU KPK ben mulus kpkne diplkoto,sayfudinendo
365,365,2019-09-20 12:01:12+00:00,1175017060394401792,Bukan ini kuhp baru yang ku tunggu tunggu,fernasya
366,366,2019-09-20 11:58:12+00:00,1175016305813909504,Mungkin endingnya mengharapkan akan muncul nanti seseorang yang jadi pahlawan menolak RUU KUHP ini,RobertFitrahM
367,367,2019-09-20 11:56:34+00:00,1175015892645638144,ya berarti bisa jadi mungkin di dalam jg tidak sejalan utk hal ruu kuhp,afannni
368,368,2019-09-20 11:56:06+00:00,1175015775603576832,Gak cuma UU KPK tpi KUHP juga jadi isue yg di tuntut kok,Fadil_Breakers
369,369,2019-09-20 11:52:41+00:00,1175014917629329409,Tolong pak tolak RUU KUHP,Nanang02820767
370,370,2019-09-20 11:51:24+00:00,1175014593212452864,Nah yg paling aku gasuka pas ditanya kenapa tuh ada di draft rkuhp gaboleh zina jawabannya 40 rumah disekitarnya nanti kena dosanya nih ya inikan di islam dan ndak semua indonesian itu islam karena islam jadi minority bisa dijadikan pedoman buat bikin kuhp kan ndak gitu,berkeyukupan
371,371,2019-09-20 11:51:09+00:00,1175014530042122241,Setahu saya pasal2 kontroversi itu telah ada sejak lama tp ntah koq s d skrg msh saja ada KUHP sejatinya adalah WvS produk kolonial Belanda yg isinya byk yg tdk sesuai zaman sbgmn KUHAP produk Orba keduanya patut direvisi Hanya spt apa revisinya hrs sesempurna mgkin,aryan_vyerdi
372,372,2019-09-20 11:50:22+00:00,1175014333178204160,Ga juga sih harusnya lu tau siapa dulu perumus RUU KUHP ini apa latar belakangnya afiliasi politiknya kemana,ramaputram
373,373,2019-09-20 11:50:13+00:00,1175014295773401088,Bud RUU KUHP usulan DPR apa pemerintah,T12USTed
374,374,2019-09-20 11:47:49+00:00,1175013691168677890,Tapi mengenai RUU KUHP yg heboh saat ini memang beberapa pasal dan hampir semua pasal tidak masuk akal,fikriiiu
375,375,2019-09-20 11:46:31+00:00,1175013365355184129,1988 4AG226 Nakula Mei DKM Loh yang lg rame itu RUU KUHP kan kok malah menolak RUU PK S Rakyatnya dua kubu yaah Padahal Presidennya 1 hehehe,bamspriyant
376,376,2019-09-20 11:45:04+00:00,1175013000954073089,KUHP cuma pengalihan buk Makanya pasalnya lucuk lucuk,omhansss
377,377,2019-09-20 11:44:41+00:00,1175012904610881536,id Itu g usah sok an buat citra baik toh dari awal hingga akan berakhir target RUU g ada yg goal sesuai rencana target RUU KUHP itu perlu lakukan riset dg waktu yg cukup jangan asal ketok g jelas ini sdh gelandangan di denda bayar pake apa,NaAlia13
378,378,2019-09-20 11:44:07+00:00,1175012760372908032,Lucu ya unt UU KPK tak butuh pertimbangkan masukan masyarakat jadi hrs kilat disahkan Beda perlakuan dg RUU KUHP tertera jelas memperimbangkan pencermatan masyarakat Kenapa bisa beda gitu ya,IdaMunfarida5
379,379,2019-09-20 11:41:12+00:00,1175012027405725697,Adu kuat jokowi vs makruf a Jokowi minta agar penetapan RUU KUHP di tunda makruf menyurati DPR agar RUU KUHP segera disahkan,RrgDevino
380,380,2019-09-20 11:41:10+00:00,1175012018257948674,ruu kuhp rev uu kpk wkwkwk,rinaldart
381,381,2019-09-20 11:41:08+00:00,1175012008774647808,ilaa Hahahaaa bego nyaa natural yaa gini tagar kamvret pada nyungsep dompleng tagar mahasiswa pdhl mahasiswa demo hari ini mlh menuntut pimpinan KPK MUNDUR kamvret gagal lgi menggoreng isu KPK dn KUHP kaciann nyungsep mulu tagar kamvret,Gladislagiwoy
